SID;partition;activity;potency;MolWt;LogP;MR;HeavyAtomCount;AtomCount;BondCount;NumHBA;NumHBD;NumRotatableBonds;FractionCSP3;FormalCharge;AromaticRings;AliphaticRings;AromaticAtoms;HeteroatoAromaticAtoms;ms;LabuteASA;nC;nF;nH;nN;nCl;nO;nS;nBr;nI;nP
433929297;433929297;Training;Active;6.82390874094432;465.953;3.3581;122.0366;32;32;34;6;2;9;0.434782608695652;0;2;1;12;12;9;192.117575399591;23;1;29;3;1;4;0;0;0;0
378162152;378162152;Training;Active;6.79860287567955;359.384;2.4162;92.8994;26;26;29;6;2;5;0.411764705882353;0;3;1;15;15;9;148.415898077412;17;2;19;7;0;0;0;0;0;0
381749747;381749747;Training;Active;6.79588001734407;474.644;3.2935;129.9091;34;34;39;6;3;8;0.807692307692308;0;1;5;6;6;8;201.756140452444;26;2;40;6;0;0;0;0;0;0
103448799;103448799;Training;Active;6.79588001734407;929.161;8.06550000000001;255.321799999999;67;67;72;12;0;24;0.509433962264151;2;4;2;24;24;14;396.572451556886;53;0;72;2;0;12;0;0;0;0
160682597;160682597;Training;Active;6.79588001734407;365.477;3.3377;109.591;27;27;29;5;0;8;0.363636363636364;0;3;0;16;16;5;159.773867220711;22;0;27;3;0;2;0;0;0;0
103224650;103224650;Training;Active;6.78754603895972;475.583;5.30540000000001;134.2127;35;35;39;3;1;7;0.344827586206897;0;3;2;18;18;6;205.11041491284;29;2;31;3;0;1;0;0;0;0
103560536;103560536;Training;Active;6.7851561519523;434.609;4.1745;127.9147;31;31;35;5;1;6;0.44;0;3;2;15;15;6;187.769957787359;25;0;30;4;0;1;1;0;0;0
50104036;50104036;Training;Active;6.78067749158066;477.58;5.48302000000001;132.276;34;34;38;5;0;5;0.259259259259259;0;4;1;21;21;7;200.375722158083;27;2;25;3;0;1;1;0;0;0
103560546;103560546;Training;Active;6.77989191195994;517.098;5.73170000000001;148.3992;36;36;41;5;1;6;0.310344827586207;0;4;2;21;21;7;220.400433991511;29;0;29;4;1;1;1;0;0;0
405266930;405266930;Training;Active;6.7619538968712;333.317;3.4083;79.665;24;24;27;5;0;4;0.3125;0;3;1;16;16;8;135.295192053726;16;3;14;5;0;0;0;0;0;0
123097016;123097016;Training;Active;6.74472749489669;382.531;5.30824;123.622;29;29;32;2;0;4;0.192307692307692;1;4;0;21;21;3;172.700832877307;26;0;28;3;0;0;0;0;0;0
103560588;103560588;Training;Active;6.73518217699046;434.609;4.1745;127.9147;31;31;35;5;1;6;0.44;0;3;2;15;15;6;187.769957787359;25;0;30;4;0;1;1;0;0;0
405266965;405266965;Training;Active;6.73048705578208;338.308;3.7058;79.487;24;24;26;4;0;6;0.25;0;3;0;16;16;8;134.945061378029;16;4;14;4;0;0;0;0;0;0
405258646;405258646;Training;Active;6.73048705578208;339.296;3.1008;77.282;24;24;26;5;0;6;0.266666666666667;0;3;0;16;16;9;134.101616495785;15;4;13;5;0;0;0;0;0;0
123083193;123083193;Training;Active;6.7281583934635;278.419;4.3587;89.9824000000001;21;21;23;0;0;2;0.3;1;2;1;12;12;1;127.682405211819;20;0;24;1;0;0;0;0;0;0
103560544;103560544;Training;Active;6.71219827006977;496.68;5.38672;148.1262;36;36;41;5;1;6;0.333333333333333;0;4;2;21;21;6;216.462109879026;30;0;32;4;0;1;1;0;0;0
103560537;103560537;Training;Active;6.70774392864352;448.636;4.5646;132.5317;32;32;36;5;1;7;0.461538461538462;0;3;2;15;15;6;194.134899901756;26;0;32;4;0;1;1;0;0;0
103555944;103555944;Training;Active;6.69897000433602;329.871;4.93190000000001;95.9800000000001;23;23;25;2;0;6;0.4;0;2;1;12;12;3;143.578848213797;20;0;24;1;1;1;0;0;0;0
136945727;136945727;Training;Active;6.69897000433602;539.602;4.4019;141.8628;39;39;43;4;3;7;0.413793103448276;0;3;2;15;15;10;224.20601571005;29;3;32;5;0;2;0;0;0;0
336285233;336285233;Training;Active;6.69897000433602;434.924;3.8082;112.8796;29;29;32;6;2;3;0.35;0;2;2;12;12;9;176.633016380223;20;1;20;4;1;2;1;0;0;0
103560552;103560552;Training;Active;6.69680394257951;496.68;5.00720000000001;147.7697;36;36;41;5;1;7;0.333333333333333;0;4;2;21;21;6;216.462109879026;30;0;32;4;0;1;1;0;0;0
103560597;103560597;Training;Active;6.69464863055338;483.641;4.4733;141.1842;35;35;40;6;1;6;0.321428571428571;0;4;2;21;21;7;209.316815745576;28;0;29;5;0;1;1;0;0;0
144204116;144204116;Training;Active;6.68089394069022;420.322;4.5347;103.6773;26;26;28;3;1;6;0.380952380952381;0;2;1;12;12;5;161.515817732612;21;1;23;1;0;2;0;1;0;0
103560593;103560593;Training;Active;6.65955588515988;448.636;4.4205;132.4617;32;32;36;5;1;6;0.461538461538462;0;3;2;15;15;6;194.134899901756;26;0;32;4;0;1;1;0;0;0
103167959;103167959;Training;Active;6.65757731917779;395.478;3.2171;110.3002;29;29;32;4;1;6;0.391304347826087;0;2;2;12;12;6;170.049307403894;23;1;26;3;0;2;0;0;0;0
386051289;386051289;Training;Active;6.65757731917779;373.468;3.9324;103.6218;27;27;29;4;1;8;0.454545454545455;0;2;1;12;12;5;160.078780600337;22;1;28;1;0;3;0;0;0;0
170465613;170465613;Training;Active;6.64454847987348;440.95;4.6276;121.6297;31;31;35;3;1;5;0.375;0;3;2;15;15;7;185.92690585568;24;1;26;4;1;1;0;0;0;0
405266974;405266974;Training;Active;6.62708799702989;293.252;2.6579;67.6677;21;21;23;4;1;4;0.153846153846154;0;3;0;16;16;8;116.964678945875;13;3;10;5;0;0;0;0;0;0
170466197;170466197;Training;Active;6.62142042388423;523.973;7.53270000000001;129.9018;36;36;39;2;1;7;0.357142857142857;0;3;1;18;18;8;211.874192185974;28;5;27;1;1;1;0;0;0;0
439657486;439657486;Training;Active;6.60205999132796;334.29;5.63872;94.671;22;22;24;1;0;4;0.368421052631579;0;2;1;12;12;3;142.403627096775;19;0;21;1;2;0;0;0;0;0
252149341;252149341;Training;Active;6.58502665202918;381.951;5.38164000000001;113.734;27;27;30;3;0;5;0.434782608695652;0;3;1;15;15;4;166.515631633374;23;0;28;3;1;0;0;0;0;0
405266977;405266977;Training;Active;6.58004425151024;395.357;3.8396;85.2698;26;26;28;6;1;6;0.214285714285714;0;3;0;16;16;12;144.169212222766;14;5;14;5;0;1;1;0;0;0
405258656;405258656;Training;Active;6.58004425151024;395.357;3.7043;84.8748;26;26;28;6;1;6;0.214285714285714;0;3;0;16;16;12;144.169212222766;14;5;14;5;0;1;1;0;0;0
103181781;103181781;Training;Active;6.57430278663741;471.685;6.44580000000001;144.3826;35;35;38;3;2;8;0.4375;0;3;1;18;18;3;210.997251154244;32;0;41;1;0;2;0;0;0;0
441572161;441572161;Training;Active;6.57397698431012;443.975;4.40252;118.17;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;188.035627925621;24;0;30;3;1;3;0;0;0;0
103560590;103560590;Training;Active;6.57024771999759;448.636;4.5646;132.5317;32;32;36;5;1;7;0.461538461538462;0;3;2;15;15;6;194.134899901756;26;0;32;4;0;1;1;0;0;0
103507684;103507684;Training;Active;6.56863623584101;337.442;3.7792;102.0424;25;25;27;3;2;4;0.285714285714286;0;2;1;12;12;4;148.238124425419;21;1;24;3;0;0;0;0;0;0
103560542;103560542;Training;Active;6.5654310959658;482.653;5.0783;143.3892;35;35;40;5;1;6;0.310344827586207;0;4;2;21;21;6;210.09716776463;29;0;30;4;0;1;1;0;0;0
131274908;131274908;Training;Active;6.55909091793478;498.609;2.612;136.4709;35;35;38;8;2;9;0.375;0;3;1;16;16;11;204.920865285666;24;0;30;6;0;4;1;0;0;0
103560541;103560541;Training;Active;6.55595520408192;448.636;4.4205;132.4617;32;32;36;5;1;6;0.461538461538462;0;3;2;15;15;6;194.134899901756;26;0;32;4;0;1;1;0;0;0
103210597;103210597;Training;Active;6.55284196865778;518.061;6.08580000000001;149.0175;37;37;42;7;2;7;0.379310344827586;0;4;2;20;20;8;221.574398034828;29;0;32;5;1;2;0;0;0;0
50106870;50106870;Training;Active;6.55005901122666;281.359;2.84042;86.5965;21;21;23;4;2;4;0.235294117647059;0;2;1;12;12;4;124.306628835882;17;0;19;3;0;1;0;0;0;0
469805670;469805670;Training;Active;6.53760200210104;380.315;5.3475;103.038;25;25;27;3;0;6;0.4;0;2;1;12;12;5;158.995659670185;20;0;23;1;2;2;0;0;0;0
136929483;136929483;Training;Active;6.53760200210104;509.616;6.54150000000001;140.5474;37;37;41;2;2;6;0.433333333333333;0;3;2;15;15;7;215.484954932047;30;3;34;3;0;1;0;0;0;0
103507696;103507696;Training;Active;6.52287874528034;333.479;3.94852;106.8214;25;25;27;3;2;4;0.318181818181818;0;2;1;12;12;3;150.43753113689;22;0;27;3;0;0;0;0;0;0
312369700;312369700;Training;Active;6.52287874528034;562.726;8.00960000000001;158.7235;40;40;44;5;0;10;0.363636363636364;0;4;1;21;21;7;238.873886135568;33;2;36;2;0;2;1;0;0;0
441572171;441572171;Training;Active;6.52287874528034;474.001;3.89482;124.0928;33;33;37;6;1;3;0.6;0;2;3;11;11;8;199.194803792214;25;0;32;3;1;4;0;0;0;0
441572166;441572166;Training;Active;6.52287874528034;488.426;4.51162;120.86;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;191.599909304381;24;0;30;3;0;3;0;1;0;0
441572163;441572163;Training;Active;6.52287874528034;443.975;4.40252;118.17;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;188.035627925621;24;0;30;3;1;3;0;0;0;0
441572165;441572165;Training;Active;6.52287874528034;488.426;4.51162;120.86;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;191.599909304381;24;0;30;3;0;3;0;1;0;0
441572162;441572162;Training;Active;6.52287874528034;443.975;4.40252;118.17;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;188.035627925621;24;0;30;3;1;3;0;0;0;0
441572164;441572164;Training;Active;6.52287874528034;488.426;4.51162;120.86;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;191.599909304381;24;0;30;3;0;3;0;1;0;0
441572160;441572160;Training;Active;6.52287874528034;427.52;3.88822;113.118;31;31;35;5;0;2;0.583333333333333;0;2;3;11;11;7;181.897897101666;24;1;30;3;0;3;0;0;0;0
441572167;441572167;Training;Active;6.52287874528034;450.543;4.69092;121.966;33;33;37;6;0;3;0.583333333333333;0;2;3;11;11;9;192.866083717514;24;0;30;6;0;3;0;0;0;0
144206876;144206876;Training;Active;6.52128924448724;844.45;6.16422000000001;231.618699999999;60;60;64;11;1;21;0.456521739130435;0;4;1;21;21;14;357.409927401592;46;0;58;5;1;8;0;0;0;0
160708580;160708580;Training;Active;6.50863830616573;402.495;3.1262;112.087;29;29;31;6;2;7;0.571428571428571;0;1;2;6;6;8;170.781899099078;21;0;30;4;0;4;0;0;0;0
50106138;50106138;Training;Active;6.50003813440381;489.591;5.1728;138.012;35;35;39;3;0;5;0.25;0;2;3;12;12;7;208.507631578134;28;2;25;3;0;1;1;0;0;0
144205778;144205778;Training;Active;6.48492132492408;469.669;7.21760000000001;143.9805;35;35;38;3;0;9;0.40625;0;3;1;18;18;3;210.683850979402;32;0;39;1;0;2;0;0;0;0
144204836;144204836;Training;Active;6.46954415641532;409.423;4.791;100.9793;29;29;31;3;1;6;0.409090909090909;0;2;1;12;12;7;166.509818450146;22;4;23;1;0;2;0;0;0;0
103435149;103435149;Training;Active;6.46852108295774;426.56;3.9575;126.7504;32;32;36;3;1;7;0.321428571428571;0;3;2;18;18;4;189.558142065299;28;0;30;2;0;2;0;0;0;0
144211853;144211853;Training;Active;6.46268472688799;477.696;7.71690000000001;158.582;36;36;39;3;0;9;0.303030303030303;0;3;1;18;18;3;217.049675855943;33;0;40;3;0;0;0;0;0;0
386051284;386051284;Training;Active;6.45593195564972;411.542;5.32660000000001;117.565;30;30;33;5;0;8;0.52;0;2;2;12;12;5;179.435097093889;25;0;33;1;0;4;0;0;0;0
386051267;386051267;Training;Active;6.45593195564972;287.353;4.3017;79.83;21;21;23;1;0;4;0.333333333333333;0;2;1;12;12;3;123.763223334467;18;2;19;1;0;0;0;0;0;0
50106799;50106799;Training;Active;6.45001638884031;415.489;3.8375;114.4276;31;31;38;5;2;2;0.461538461538462;0;3;5;15;15;5;179.776487130588;26;0;25;1;0;4;0;0;0;0
50106905;50106905;Training;Active;6.45001638884031;309.453;4.2042;95.9298000000001;23;23;25;2;1;6;0.428571428571429;0;2;1;12;12;2;139.321212624001;21;0;27;1;0;1;0;0;0;0
50105848;50105848;Training;Active;6.44903824770182;645.319;6.93620000000001;143.4175;31;31;33;4;0;11;0.4;0;3;0;15;15;6;211.537431621577;25;0;29;1;0;3;0;0;2;0
103560549;103560549;Training;Active;6.44611697335612;483.641;4.4733;141.1842;35;35;40;6;1;6;0.321428571428571;0;4;2;21;21;7;209.316815745576;28;0;29;5;0;1;1;0;0;0
381749693;381749693;Training;Active;6.44369749923271;496.606;4.2603;136.1134;36;36;41;6;2;9;0.555555555555556;0;3;3;15;15;9;209.757855623344;27;2;34;6;0;1;0;0;0;0
386051268;386051268;Training;Active;6.43179827593301;313.372;3.8913;85.9950000000001;23;23;26;3;0;4;0.368421052631579;0;2;2;12;12;4;135.183889351422;19;1;20;1;0;2;0;0;0;0
103480738;103480738;Training;Active;6.41680122603138;384.513;1.76618;106.4707;27;27;30;9;1;6;0.555555555555556;0;2;2;11;11;9;163.012448365803;18;0;24;8;0;0;1;0;0;0
144213478;144213478;Training;Active;6.41005039867429;494.483;6.3818;125.6124;35;35;37;4;2;5;0.28;0;2;1;12;12;10;198.701425371548;25;6;24;4;0;0;0;0;0;0
103558550;103558550;Training;Active;6.4089353929735;475.68;4.0241;130.3696;32;32;35;6;1;8;0.5;0;2;2;12;12;8;195.813761071848;24;0;33;3;0;3;2;0;0;0
134418972;134418972;Training;Active;6.40011692792631;656.922;9.0146;183.031999999999;46;46;53;10;0;11;0.555555555555556;0;4;4;22;22;10;279.405238883413;36;0;44;6;0;2;2;0;0;0
50106618;50106618;Training;Active;6.4000078224159;326.831;3.5385;95.0357;23;23;26;3;1;3;0.277777777777778;0;3;1;15;15;5;140.240783244999;18;0;19;4;1;0;0;0;0;0
50106525;50106525;Training;Active;6.4000078224159;477.048;5.08800000000001;137.9978;34;34;37;3;1;7;0.344827586206897;0;3;1;18;18;5;207.332813055987;29;0;33;2;1;2;0;0;0;0
384223052;384223052;Training;Active;6.39794000867204;461.158;3.807;101.5008;24;24;26;6;1;3;0.533333333333333;0;2;1;9;9;9;156.153348602431;15;0;19;5;0;2;0;2;0;0
441572179;441572179;Training;Active;6.39794000867204;415.965;4.90252;113.2277;29;29;33;4;1;2;0.608695652173913;0;2;3;11;11;6;177.299192224585;23;0;30;3;1;2;0;0;0;0
479268944;479268944;Training;Active;6.39794000867204;396.455;0.717380000000001;105.0478;29;29;32;10;4;7;0.473684210526316;0;2;2;12;12;10;168.574455000458;19;0;24;8;0;2;0;0;0;0
336285272;336285272;Training;Active;6.39794000867204;467.473;3.1512;112.2966;32;32;35;8;2;5;0.4;0;2;2;12;12;12;185.358956284044;20;3;20;5;0;3;1;0;0;0
441572206;441572206;Training;Active;6.39794000867204;474.001;4.3541;124.6325;33;33;37;7;0;4;0.6;0;2;3;11;11;8;199.514115269525;25;0;32;3;1;4;0;0;0;0
103734485;103734485;Training;Active;6.39794000867204;446.642;3.1771;123.4398;30;30;33;6;0;6;0.454545454545455;0;2;2;12;12;8;184.049476761062;22;0;30;4;0;2;2;0;0;0
383539885;383539885;Training;Active;6.39794000867204;466.485;3.7562;114.5016;32;32;35;7;2;5;0.380952380952381;0;2;2;12;12;11;186.139308303097;21;3;21;4;0;3;1;0;0;0
103268010;103268010;Training;Active;6.39707228714081;366.549;4.8302;114.186;27;27;29;3;0;10;0.5;0;2;1;12;12;3;164.495184114705;24;0;34;2;0;1;0;0;0;0
103167216;103167216;Training;Active;6.39523411529611;375.871;4.4256;100.9873;26;26;28;3;1;6;0.380952380952381;0;2;1;12;12;5;157.951536353852;21;1;23;1;1;2;0;0;0;0
442047416;442047416;Training;Active;6.3767507096021;440.33;5.7011;119.2529;30;30;33;3;2;5;0.173913043478261;0;3;1;18;18;7;183.978362066489;23;0;19;3;2;2;0;0;0;0
103528240;103528240;Training;Active;6.36653154442041;537.737;5.63064;159.047;39;39;44;8;0;7;0.354838709677419;0;5;1;26;26;8;233.829588945641;31;0;35;7;0;0;1;0;0;0
386051010;386051010;Training;Active;6.36653154442041;331.843;4.3911;93.1408000000001;23;23;25;3;1;5;0.368421052631579;0;2;1;12;12;4;142.008139851596;19;0;22;1;1;2;0;0;0;0
441572209;441572209;Training;Active;6.36321131096562;387.911;4.12392;104.0157;27;27;31;4;1;2;0.571428571428571;0;2;3;11;11;6;164.569307995792;21;0;26;3;1;2;0;0;0;0
384223054;384223054;Training;Active;6.35654732351381;447.131;3.4169;96.8838;23;23;25;6;1;3;0.5;0;2;1;9;9;9;149.788406488034;14;0;17;5;0;2;0;2;0;0
50106315;50106315;Training;Active;6.34998404752816;404.504;5.38520000000001;118.132;30;30;33;2;0;6;0.230769230769231;0;3;1;18;18;4;176.620432407344;26;2;26;2;0;0;0;0;0;0
144206117;144206117;Training;Active;6.34910992214369;578.662;3.9191;153.7547;42;42;47;9;1;8;0.5;0;3;3;15;15;10;244.694936124194;32;0;38;2;0;8;0;0;0;0
103506494;103506494;Training;Active;6.32790214206428;310.445;3.2333;94.4487000000001;23;23;25;4;1;7;0.473684210526316;0;2;1;12;12;4;138.516137017306;19;0;26;4;0;0;0;0;0;0
381872686;381872686;Training;Active;6.31875876262441;367.808;2.2586;91.8297;25;25;27;6;1;2;0.411764705882353;0;1;2;6;6;8;149.806933567154;17;1;19;3;1;3;0;0;0;0
386051281;386051281;Training;Active;6.31875876262441;343.442;4.6554;97.3008000000001;25;25;27;3;1;6;0.428571428571429;0;2;1;12;12;4;148.600293256434;21;1;26;1;0;2;0;0;0;0
144204511;144204511;Training;Active;6.31497521489429;411.502;3.79309;113.2872;29;29;32;5;1;5;0.318181818181818;0;3;1;16;16;7;172.34032858785;22;1;22;3;0;2;1;0;0;0
160666470;160666470;Training;Active;6.30980391997149;412.638;6.07240000000001;126.9754;30;30;31;2;0;11;0.555555555555556;1;2;0;12;12;3;184.159524657323;27;0;42;1;0;2;0;0;0;0
252149339;252149339;Training;Active;6.30980391997149;367.924;4.89694;109.0587;26;26;29;3;1;4;0.409090909090909;0;3;1;15;15;4;159.940718032382;22;0;26;3;1;0;0;0;0;0
103401015;103401015;Training;Active;6.30980391997149;380.488;4.46882;111.9319;28;28;30;4;2;7;0.347826086956522;0;3;0;15;15;5;165.602276050545;23;0;28;2;0;3;0;0;0;0
404345891;404345891;Training;Active;6.30971529748737;352.356;3.1862;88.2832;25;25;27;4;2;4;0.333333333333333;0;2;1;12;12;7;143.176428416109;18;3;19;2;0;2;0;0;0;0
404345877;404345877;Training;Active;6.30636097383845;440.441;3.8523;105.5568;31;31;34;6;1;6;0.523809523809524;0;2;2;12;12;10;177.020082172573;21;4;24;4;0;2;0;0;0;0
336285274;336285274;Training;Active;6.30102999566398;452.458;3.3677;109.9066;31;31;34;7;2;5;0.35;0;2;2;12;12;11;179.774366188701;20;3;19;4;0;3;1;0;0;0
482080254;482080254;Training;Active;6.30102999566398;574.7;3.2726;148.8205;39;39;42;9;2;12;0.407407407407407;0;3;1;15;15;12;233.884051790818;27;1;31;4;0;5;2;0;0;0
50106316;50106316;Training;Active;6.29998893767789;434.527;4.60170000000001;113.6708;30;30;33;4;1;5;0.391304347826087;0;2;2;12;12;7;178.735212571428;23;3;25;2;0;1;1;0;0;0
144204514;144204514;Training;Active;6.29998893767789;477.645;5.67530000000001;139.0246;35;35;38;4;2;11;0.5;0;2;2;12;12;5;208.979558549603;30;0;39;1;0;4;0;0;0;0
50106350;50106350;Training;Active;6.29998893767789;437.531;4.3081;113.5978;30;30;33;5;1;6;0.454545454545455;0;2;2;12;12;8;178.819707159419;22;3;26;3;0;1;1;0;0;0
26751967;26751967;Training;Active;6.29998893767789;341.882;5.0712;98.4170000000001;24;24;27;2;0;4;0.428571428571429;0;2;2;12;12;3;148.937959174664;21;0;24;1;1;1;0;0;0;0
50106356;50106356;Training;Active;6.29998893767789;414.593;5.043;128.322;31;31;34;3;0;10;0.357142857142857;0;3;1;18;18;3;186.822394091975;28;0;34;2;0;1;0;0;0;0
50106472;50106472;Training;Active;6.29998893767789;325.452;3.7688;96.9716;24;24;26;3;2;5;0.428571428571429;0;2;1;12;12;3;144.115446376197;21;0;27;1;0;2;0;0;0;0
475954992;475954992;Training;Active;6.29670862188134;389.89;4.8529;112.3;28;28;32;5;0;3;0.227272727272727;0;4;1;21;21;6;168.187311229348;22;0;20;5;1;0;0;0;0;0
103560561;103560561;Training;Active;6.29157909986529;510.707;5.39730000000001;152.3867;37;37;42;5;1;8;0.354838709677419;0;4;2;21;21;6;222.827051993423;31;0;34;4;0;1;1;0;0;0
144206146;144206146;Training;Active;6.28508375200641;452.598;5.48328000000001;134.321;34;34;37;4;0;8;0.333333333333333;0;3;1;18;18;4;202.346546432078;30;0;32;2;0;2;0;0;0;0
144204465;144204465;Training;Active;6.28508375200641;383.467;3.0231;106.8477;28;28;31;4;1;6;0.409090909090909;0;2;2;12;12;6;164.63638841896;22;1;26;3;0;2;0;0;0;0
384223044;384223044;Training;Active;6.2839966563652;447.131;3.2891;97.1611;23;23;25;6;1;4;0.5;0;2;1;9;9;9;149.998377974629;14;0;17;5;0;2;0;2;0;0
136929484;136929484;Training;Active;6.2839966563652;525.615;5.5139;141.9592;38;38;42;3;3;7;0.433333333333333;0;3;2;15;15;8;220.279188684243;30;3;34;3;0;2;0;0;0;0
405266899;405266899;Training;Active;6.27901425584626;350.253;4.1164;91.408;23;23;25;5;0;3;0.3125;0;3;0;16;16;7;144.41094945224;16;0;17;5;2;0;0;0;0;0
104253152;104253152;Training;Active;6.27572413039921;492.689;4.2558;138.252;35;35;41;6;0;5;0.678571428571429;0;2;5;9;9;7;211.351342736916;28;0;36;4;0;2;1;0;0;0
170466398;170466398;Training;Active;6.27132163314909;415.533;5.22840000000001;121.543;31;31;35;4;0;7;0.333333333333333;0;3;2;18;18;4;183.91887761286;27;0;29;1;0;3;0;0;0;0
336874996;336874996;Training;Active;6.26760624017703;486.601;5.1035;142.1924;35;35;39;8;2;7;0.192307692307692;0;4;1;21;21;9;207.425477062298;26;0;26;6;0;2;1;0;0;0
386051274;386051274;Training;Active;6.26760624017703;383.488;4.6351;108.0828;28;28;31;5;1;6;0.478260869565217;0;2;2;12;12;5;166.385901387785;23;0;29;1;0;4;0;0;0;0
170465172;170465172;Training;Active;6.2640818834687;381.907;4.2975;110.646;27;27;30;4;0;3;0.363636363636364;0;3;1;16;16;5;163.926210632962;22;0;24;3;1;1;0;0;0;0
381611676;381611676;Training;Active;6.25963731050576;517.033;4.8356;145.4744;37;37;42;6;1;4;0.321428571428571;0;4;2;21;21;9;220.161334363622;28;0;29;6;1;2;0;0;0;0
404958540;404958540;Training;Active;6.25963731050576;391.862;3.9725;110.138;28;28;32;6;0;3;0.19047619047619;0;4;1;21;21;7;166.935914344458;21;0;18;5;1;1;0;0;0;0
404958545;404958545;Training;Active;6.25963731050576;372.432;3.02252;107.66;28;28;32;7;0;3;0.238095238095238;0;4;1;21;21;7;162.21723821292;21;0;20;6;0;1;0;0;0;0
404958552;404958552;Training;Active;6.25963731050576;405.889;4.7268;114.5697;29;29;33;6;1;4;0.227272727272727;0;4;1;21;21;7;173.09088497226;22;0;20;5;1;1;0;0;0;0
381611674;381611674;Training;Active;6.25963731050576;461.953;5.00760000000001;128.9944;33;33;37;5;1;4;0.24;0;4;1;21;21;8;196.312505503758;25;0;24;5;1;2;0;0;0;0
404958543;404958543;Training;Active;6.25963731050576;371.444;3.62752;109.865;28;28;32;6;0;3;0.227272727272727;0;4;1;21;21;6;162.997590231973;22;0;21;5;0;1;0;0;0;0
50107120;50107120;Training;Active;6.2500319164906;395.434;2.4238;108.7232;29;29;32;5;1;5;0.318181818181818;0;3;1;16;16;7;166.143070440689;22;1;22;3;0;3;0;0;0;0
103450839;103450839;Training;Active;6.24412514432751;405.455;0.331200000000001;110.3569;29;29;30;9;2;11;0.473684210526316;0;2;0;12;12;10;167.712164818809;19;0;27;5;0;5;0;0;0;0
386051329;386051329;Training;Active;6.24412514432751;431.598;4.5575;119.6386;30;30;32;5;1;8;0.5;0;2;1;12;12;6;180.154982578484;24;0;33;1;0;4;1;0;0;0
405266889;405266889;Training;Active;6.24184537803261;289.726;1.6578;73.6208;20;20;22;6;1;4;0.153846153846154;0;3;0;16;16;7;119.807090634364;13;0;12;5;1;1;0;0;0;0
252149337;252149337;Training;Active;6.23657200643706;381.951;5.28544;113.6537;27;27;30;3;1;4;0.434782608695652;0;3;1;15;15;4;166.305660146779;23;0;28;3;1;0;0;0;0;0
131278972;131278972;Training;Active;6.22112552799726;395.485;1.0466;103.3059;27;27;29;7;2;7;0.529411764705882;0;2;1;10;10;10;158.603841902047;17;0;25;5;0;4;1;0;0;0
104240781;104240781;Training;Active;6.21467016498923;477.424;5.177;121.6343;29;29;31;6;1;7;0.318181818181818;0;3;0;15;15;7;183.328623063035;22;0;25;2;0;3;1;1;0;0
405266938;405266938;Training;Active;6.21112488422458;317.374;1.22402;80.5348;22;22;24;7;0;4;0.214285714285714;0;3;0;16;16;8;127.69993115147;14;0;15;5;0;2;1;0;0;0
103560534;103560534;Training;Active;6.21041928783557;378.545;3.607;113.6684;27;27;31;5;1;4;0.409090909090909;0;3;2;15;15;5;164.30363785753;22;0;26;4;0;0;1;0;0;0
103305814;103305814;Training;Active;6.20760831050175;500.432;8.6443;132.3088;33;33;35;2;1;10;0.461538461538462;0;3;0;14;14;7;202.831243640668;26;3;30;1;2;1;0;0;0;0
50106983;50106983;Training;Active;6.19997064075587;339.479;4.01640000000001;101.5406;25;25;27;3;2;6;0.454545454545455;0;2;1;12;12;3;150.480388490593;22;0;29;1;0;2;0;0;0;0
144204288;144204288;Training;Active;6.19997064075587;329.487;5.42940000000001;106.9547;25;25;27;1;1;8;0.25;0;3;0;18;18;1;151.285106401613;24;0;27;1;0;0;0;0;0;0
144205145;144205145;Training;Active;6.19997064075587;332.311;3.6658;88.0271;25;25;29;5;2;0;0.05;0;3;2;18;18;5;142.240893516809;20;0;10;0;0;5;0;0;0;0
174505192;174505192;Training;Active;6.19382002601611;469.948;5.1551;128.8434;33;33;36;6;2;7;0.291666666666667;0;3;1;16;16;9;196.16687177422;24;1;25;5;1;2;0;0;0;0
